実装済み	区分	//ID	Name	Jname	Type	Price	Sell	Weight	ATK	DEF	Range	Slot	Job	Gender	Loc	wLV	eLV	resorce	View	Refine	{UseScript}	{EquipScript}	{UnEquipScript}			ID	Upper	Zone	Dropable	Sellable	Storageable	GuildStorageable	Cartable	Delay	Cooldown	Buyingable	Nonconsume	DropEffect	"ID,Upper,Zone,Dropable,Sellable,Storageable,GuildStorageable,Cartable,Delay,Cooldown,Buyingable,Nonconsume,DropEffect"	//	条件詳細			
0	爪	560029	weapon	メロンクロー	5		10	400	140:100	0:0	1	1	33040	2	2	4	100		78	1	"{},{},{}"			"560029,weapon,メロンクロー,5,,10,400,140:100,0:0,1,1,33040,2,2,4,100,78,1,{},{},{}"		560029	0	0	1	0	0	1	1	0	0	0	0	0	"560029,0,0,1,0,0,1,1,0,0,0,0,0"	//メロンクロー	NPC売却・倉庫への移動のみ			
0	楽器	570004	weapon	双児宮のバイオリン	5		10	500	10:10	0:0	1	1	524288	2	2	4	1		13	1	"{},{},{}"			"570004,weapon,双児宮のバイオリン,5,,10,500,10:10,0:0,1,1,524288,2,2,4,1,13,1,{},{},{}"		570004	0	0	1	0	0	1	1	0	0	0	0	0	"570004,0,0,1,0,0,1,1,0,0,0,0,0"	//双児宮のバイオリン	NPC売却・倉庫への移動のみ			
0	楽器	570005	weapon	ピグリティアウェーブ	5		10	250	180:120	0:0	1	0	524288	2	2	4	165		13	1	"{},{},{}"			"570005,weapon,ピグリティアウェーブ,5,,10,250,180:120,0:0,1,0,524288,2,2,4,165,13,1,{},{},{}"																	条件なし			
0	楽器	570008	weapon	イリュージョンエレキギター	5		10	1000	140:120	0:0	1	1	524288	2	2	4	150		13	1	"{},{},{}"			"570008,weapon,イリュージョンエレキギター,5,,10,1000,140:120,0:0,1,1,524288,2,2,4,150,13,1,{},{},{}"																	条件なし			
0	楽器	570012	weapon	スクラップリュート	5		10	250	180:120	0:0	1	2	524288	2	2	4	200		13	1	"{},{},{}"			"570012,weapon,スクラップリュート,5,,10,250,180:120,0:0,1,2,524288,2,2,4,200,13,1,{},{},{}"																	条件なし			
0	楽器	570017	weapon	アドゥルテル・フィデス・バイオリン	5		10	250	180:120	0:0	1	1	524288	2	2	4	200		13	1	"{},{},{}"			"570017,weapon,アドゥルテル・フィデス・バイオリン,5,,10,250,180:120,0:0,1,1,524288,2,2,4,200,13,1,{},{},{}"																	条件なし			
0	楽器	570019	weapon	ウィワートゥス・フィデス・バイオリン	5		10	250	180:120	0:0	1	1	524288	2	2	4	200		13	1	"{},{},{}"			"570019,weapon,ウィワートゥス・フィデス・バイオリン,5,,10,250,180:120,0:0,1,1,524288,2,2,4,200,13,1,{},{},{}"		570019	0	0	1	0	0	1	1	0	0	0	0	0	"570019,0,0,1,0,0,1,1,0,0,0,0,0"	//ウィワートゥス・フィデス・バイオリン	NPC売却・倉庫への移動のみ			
0	楽器	570026	weapon	メロンバイオリン	5		10	250	180:120	0:0	1	1	524288	2	2	4	200		13	1	"{},{},{}"			"570026,weapon,メロンバイオリン,5,,10,250,180:120,0:0,1,1,524288,2,2,4,200,13,1,{},{},{}"		570026	0	0	1	0	0	1	1	0	0	0	0	0	"570026,0,0,1,0,0,1,1,0,0,0,0,0"	//メロンバイオリン	NPC売却・倉庫への移動のみ			
0	湿った木材	570048	weapon	水底に沈んだ精霊のバイオリン	5		10	250	180:120	0:0	1	1	524288	2	2	4	200		13	1	"{},{},{}"			"570048,weapon,水底に沈んだ精霊のバイオリン,5,,10,250,180:120,0:0,1,1,524288,2,2,4,200,13,1,{},{},{}"																	条件なし			
0	魅惑の音色	570049	weapon	精霊のバイオリン	5		10	500	180:120	0:0	1	1	524288	2	2	4	200		13	1	"{},{},{}"			"570049,weapon,精霊のバイオリン,5,,10,500,180:120,0:0,1,1,524288,2,2,4,200,13,1,{},{},{}"																	条件なし			
0	鞭	580004	weapon	双児宮のロープ	5		10	500	10:10	0:0	1	1	1048576	2	2	4	165		88	1	"{},{},{}"			"580004,weapon,双児宮のロープ,5,,10,500,10:10,0:0,1,1,1048576,2,2,4,165,88,1,{},{},{}"		580004	0	0	1	0	0	1	1	0	0	0	0	0	"580004,0,0,1,0,0,1,1,0,0,0,0,0"	//双児宮のロープ	NPC売却・倉庫への移動のみ			
0	鞭	580005	weapon	ピグリティアスパーク	5		10	250	150:120	0:0	1	0	1048576	2	2	4	165		88	1	"{},{},{}"			"580005,weapon,ピグリティアスパーク,5,,10,250,150:120,0:0,1,0,1048576,2,2,4,165,88,1,{},{},{}"																	条件なし			
0	鞭	580008	weapon	イリュージョン電気ウナギ	5		10	1000	140:120	0:0	1	1	1048576	2	2	4	150		88	1	"{},{},{}"			"580008,weapon,イリュージョン電気ウナギ,5,,10,1000,140:120,0:0,1,1,1048576,2,2,4,150,88,1,{},{},{}"																	条件なし			
0	鞭	580012	weapon	スクラップホイップ	5		10	500	150:120	0:0	1	2	1048576	2	2	4	200		88	1	"{},{},{}"			"580012,weapon,スクラップホイップ,5,,10,500,150:120,0:0,1,2,1048576,2,2,4,200,88,1,{},{},{}"																	条件なし			
0	鞭	580017	weapon	アドゥルテル・フィデス・チェインロープ	5		10	500	150:120	0:0	1	1	1048576	2	2	4	200		88	1	"{},{},{}"			"580017,weapon,アドゥルテル・フィデス・チェインロープ,5,,10,500,150:120,0:0,1,1,1048576,2,2,4,200,88,1,{},{},{}"																	条件なし			
0	鞭	580019	weapon	ウィワートゥス・フィデス・チェインロープ	5		10	500	150:120	0:0	1	1	1048576	2	2	4	200		88	1	"{},{},{}"			"580019,weapon,ウィワートゥス・フィデス・チェインロープ,5,,10,500,150:120,0:0,1,1,1048576,2,2,4,200,88,1,{},{},{}"		580019	0	0	1	0	0	1	1	0	0	0	0	0	"580019,0,0,1,0,0,1,1,0,0,0,0,0"	//ウィワートゥス・フィデス・チェインロープ	NPC売却・倉庫への移動のみ			
0	鞭	580026	weapon	メロンウィップ	5		10	500	150:120	0:0	1	1	1048576	2	2	4	100		88	1	"{},{},{}"			"580026,weapon,メロンウィップ,5,,10,500,150:120,0:0,1,1,1048576,2,2,4,100,88,1,{},{},{}"		580026	0	0	1	0	0	1	1	0	0	0	0	0	"580026,0,0,1,0,0,1,1,0,0,0,0,0"	//メロンウィップ	NPC売却・倉庫への移動のみ			
0	つるつるの紐	580049	weapon	刃こぼれした蛇腹剣	5		10	500	150:120	0:0	1	1	1048576	2	2	4	200		88	1	"{},{},{}"			"580049,weapon,刃こぼれした蛇腹剣,5,,10,500,150:120,0:0,1,1,1048576,2,2,4,200,88,1,{},{},{}"																	条件なし			
0	普通の剣	580050	weapon	蛇腹剣	5		10	500	150:120	0:0	1	1	1048576	2	2	4	200		88	1	"{},{},{}"			"580050,weapon,蛇腹剣,5,,10,500,150:120,0:0,1,1,1048576,2,2,4,200,88,1,{},{},{}"																	条件なし			
0	鈍器	590006	weapon	エンヴィーブラント	5		10	1500	150:110	0:0	1	0	256	2	2	4	165		62	1	"{},{},{}"			"590006,weapon,エンヴィーブラント,5,,10,1500,150:110,0:0,1,0,256,2,2,4,165,62,1,{},{},{}"																	条件なし			
0	鈍器	590014	weapon	亡国の王笏	5		10	2900	200:360	0:0	1	1	33040	2	2	4	130		62	1	"{},{},{}"			"590014,weapon,亡国の王笏,5,,10,2900,200:360,0:0,1,1,33040,2,2,4,130,62,1,{},{},{}"																	条件なし			
0	鈍器	590015	weapon	リラプスクロス	5		10	1500	150:110	0:0	1	2	256	2	2	4	200		8	1	"{},{},{}"			"590015,weapon,リラプスクロス,5,,10,1500,150:110,0:0,1,2,256,2,2,4,200,8,1,{},{},{}"																	条件なし			
0	鈍器	590033	weapon	メロンメイス	5		10	1500	150:110	0:0	1	1	8701363	2	2	4	100		8	1	"{},{},{}"			"590033,weapon,メロンメイス,5,,10,1500,150:110,0:0,1,1,8701363,2,2,4,100,8,1,{},{},{}"		590033	0	0	1	0	0	1	1	0	0	0	0	0	"590033,0,0,1,0,0,1,1,0,0,0,0,0"	//メロンメイス	NPC売却・倉庫への移動のみ			
0	鈍器	590041	weapon	大きな鉄球	5		10	4000	150:0	0:0	1	1	32	2	2	4	100		8	1	"{},{},{}"			"590041,weapon,大きな鉄球,5,,10,4000,150:0,0:0,1,1,32,2,2,4,100,8,1,{},{},{}"																	条件なし			
0	鈍器	590042	weapon	鬼神の鉄球	5		10	4000	350:0	0:0	1	1	32	2	2	4	100		8	1	"{},{},{}"			"590042,weapon,鬼神の鉄球,5,,10,4000,350:0,0:0,1,1,32,2,2,4,100,8,1,{},{},{}"																	条件なし			
0	両手剣	600008	weapon	ヒポクリシースエッジ	5		10	3400	280:230	0:0	1	0	128	2	34	4	165		49	1	"{},{},{}"			"600008,weapon,ヒポクリシースエッジ,5,,10,3400,280:230,0:0,1,0,128,2,34,4,165,49,1,{},{},{}"																	条件なし			
0	両手剣	600011	weapon	イリュージョン死の引導者	5		10	3400	260:230	0:0	1	1	16512	2	34	4	150		49	1	"{},{},{}"			"600011,weapon,イリュージョン死の引導者,5,,10,3400,260:230,0:0,1,1,16512,2,34,4,150,49,1,{},{},{}"																	条件なし			
0	両手剣	600013	weapon	フォーティファイドクレイモア	5		10	9000	280:230	0:0	1	2	128	2	34	4	200		49	1	"{},{},{}"			"600013,weapon,フォーティファイドクレイモア,5,,10,9000,280:230,0:0,1,2,128,2,34,4,200,49,1,{},{},{}"																	条件なし			
0	両手剣	600022	weapon	メロンクレイモア	5		10	3400	280:230	0:0	1	1	16514	2	34	4	100		49	1	"{},{},{}"			"600022,weapon,メロンクレイモア,5,,10,3400,280:230,0:0,1,1,16514,2,34,4,100,49,1,{},{},{}"		600022	0	0	1	0	0	1	1	0	0	0	0	0	"600022,0,0,1,0,0,1,1,0,0,0,0,0"	//メロンクレイモア	NPC売却・倉庫への移動のみ			
0	両手剣	600025	weapon	覚醒フルフォース	5		10	2200	300:0	0:0	1	1	16514	2	34	4	99		49	1	"{},{},{}"			"600025,weapon,覚醒フルフォース,5,,10,2200,300:0,0:0,1,1,16514,2,34,4,99,49,1,{},{},{}"																	条件なし			
0	カタール	610006	weapon	アワリティアメタル	5		10	2800	150:250	0:0	1	0	4096	2	2	4	165		16	1	"{},{},{}"			"610006,weapon,アワリティアメタル,5,,10,2800,150:250,0:0,1,0,4096,2,2,4,165,16,1,{},{},{}"																	条件なし			
0	カタール	610012	weapon	イリュージョン冷たい氷柱のカタール	5		10	2800	150:250	0:0	1	1	4096	2	2	4	150		16	1	"{},{},{}"			"610012,weapon,イリュージョン冷たい氷柱のカタール,5,,10,2800,150:250,0:0,1,1,4096,2,2,4,150,16,1,{},{},{}"																	条件なし			
0	カタール	610015	weapon	リラプスカタール	5		10	2800	150:250	0:0	1	2	4096	2	2	4	200		16	1	"{},{},{}"			"610015,weapon,リラプスカタール,5,,10,2800,150:250,0:0,1,2,4096,2,2,4,200,16,1,{},{},{}"																	条件なし			
0	カタール	610021	weapon	アドゥルテル・フィデス・カタール	5		10	2800	150:250	0:0	1	1	4096	2	2	4	200		16	1	"{},{},{}"			"610021,weapon,アドゥルテル・フィデス・カタール,5,,10,2800,150:250,0:0,1,1,4096,2,2,4,200,16,1,{},{},{}"																	条件なし			
0	カタール	610023	weapon	ウィワートゥス・フィデス・カタール	5		10	2800	150:250	0:0	1	1	4096	2	2	4	200		16	1	"{},{},{}"			"610023,weapon,ウィワートゥス・フィデス・カタール,5,,10,2800,150:250,0:0,1,1,4096,2,2,4,200,16,1,{},{},{}"		610023	0	0	1	0	0	1	1	0	0	0	0	0	"610023,0,0,1,0,0,1,1,0,0,0,0,0"	//ウィワートゥス・フィデス・カタール	NPC売却・倉庫への移動のみ			
0	カタール	610029	weapon	覚醒古王の双刃	5		10	1200	240:0	0:0	1	1	4096	2	2	4	130		16	1	"{},{},{}"			"610029,weapon,覚醒古王の双刃,5,,10,1200,240:0,0:0,1,1,4096,2,2,4,130,16,1,{},{},{}"																	条件なし			
0	カタール	610032	weapon	メロンカタール	5		10	2800	150:250	0:0	1	1	4096	2	2	4	100		16	1	"{},{},{}"			"610032,weapon,メロンカタール,5,,10,2800,150:250,0:0,1,1,4096,2,2,4,100,16,1,{},{},{}"		610032	0	0	1	0	0	1	1	0	0	0	0	0	"610032,0,0,1,0,0,1,1,0,0,0,0,0"	//メロンカタール	NPC売却・倉庫への移動のみ			
0	両手斧	620005	weapon	リラプスアックス	5		10	4000	320:200	0:0	1	2	279714	2	34	4	200		7	1	"{},{},{}"			"620005,weapon,リラプスアックス,5,,10,4000,320:200,0:0,1,2,279714,2,34,4,200,7,1,{},{},{}"																	条件なし			
0	両手斧	620010	weapon	イリュージョンドゥームスレイヤー	5		10	6000	10:0	0:0	1	1	279714	2	34	4	150		7	1	"{},{},{}"			"620010,weapon,イリュージョンドゥームスレイヤー,5,,10,6000,10:0,0:0,1,1,279714,2,34,4,150,7,1,{},{},{}"																	条件なし			
0	両手斧	620014	weapon	メロンツーハンドアックス	5		10	4000	320:200	0:0	1	1	279714	2	34	4	100		7	1	"{},{},{}"			"620014,weapon,メロンツーハンドアックス,5,,10,4000,320:200,0:0,1,1,279714,2,34,4,100,7,1,{},{},{}"		620014	0	0	1	0	0	1	1	0	0	0	0	0	"620014,0,0,1,0,0,1,1,0,0,0,0,0"	//メロンツーハンドアックス	NPC売却・倉庫への移動のみ			
0	両手槍	630003	weapon	ルクスリアピアース	5		10	3500	200:230	0:0	3	0	16514	2	34	4	165		52	1	"{},{},{}"			"630003,weapon,ルクスリアピアース,5,,10,3500,200:230,0:0,3,0,16514,2,34,4,165,52,1,{},{},{}"																	条件なし			
0	両手槍	630006	weapon	イリュージョンブリューナク	5		10	3500	200:230	0:0	3	1	16514	2	34	4	150		52	1	"{},{},{}"			"630006,weapon,イリュージョンブリューナク,5,,10,3500,200:230,0:0,3,1,16514,2,34,4,150,52,1,{},{},{}"																	条件なし			
0	両手槍	630007	weapon	イリュージョンゼピュロス	5		10	3500	200:230	0:0	3	1	16514	2	34	4	150		52	1	"{},{},{}"			"630007,weapon,イリュージョンゼピュロス,5,,10,3500,200:230,0:0,3,1,16514,2,34,4,150,52,1,{},{},{}"																	条件なし			
0	両手槍	630012	weapon	アドゥルテル・フィデス・ランス	5		10	20000	200:230	0:0	3	1	16514	2	34	4	200		52	1	"{},{},{}"			"630012,weapon,アドゥルテル・フィデス・ランス,5,,10,20000,200:230,0:0,3,1,16514,2,34,4,200,52,1,{},{},{}"																	条件なし			
0	両手槍	630013	weapon	ウィワートゥス・フィデス・ランス	5		10	20000	200:230	0:0	3	1	16514	2	34	4	200		52	1	"{},{},{}"			"630013,weapon,ウィワートゥス・フィデス・ランス,5,,10,20000,200:230,0:0,3,1,16514,2,34,4,200,52,1,{},{},{}"		630013	0	0	1	0	0	1	1	0	0	0	0	0	"630013,0,0,1,0,0,1,1,0,0,0,0,0"	//ウィワートゥス・フィデス・ランス	NPC売却・倉庫への移動のみ			
0	両手槍	630017	weapon	メロンランス	5		10	3500	200:230	0:0	3	1	16514	2	34	4	100		52	1	"{},{},{}"			"630017,weapon,メロンランス,5,,10,3500,200:230,0:0,3,1,16514,2,34,4,100,52,1,{},{},{}"		630017	0	0	1	0	0	1	1	0	0	0	0	0	"630017,0,0,1,0,0,1,1,0,0,0,0,0"	//メロンランス	NPC売却・倉庫への移動のみ			
0	両手杖	640002	weapon	処女宮のディバインクロス	5		10	1000	0:10	0:0	1	1	134316820	2	34	4	1		96	1	"{},{},{}"			"640002,weapon,処女宮のディバインクロス,5,,10,1000,0:10,0:0,1,1,134316820,2,34,4,1,96,1,{},{},{}"		640002	0	0	1	0	0	1	1	0	0	0	0	0	"640002,0,0,1,0,0,1,1,0,0,0,0,0"	//処女宮のディバインクロス	NPC売却・倉庫への移動のみ			
0	両手杖	640005	weapon	プライドストーン	5		10	2400	120:270	0:0	1	0	134316820	2	34	4	165		96	1	"{},{},{}"			"640005,weapon,プライドストーン,5,,10,2400,120:270,0:0,1,0,134316820,2,34,4,165,96,1,{},{},{}"																	条件なし			
0	両手杖	640006	weapon	双魚宮のスタッフオブソウル	5		10	300	0:10	0:0	1	1	134316820	2	34	4	1		96	1	"{},{},{}"			"640006,weapon,双魚宮のスタッフオブソウル,5,,10,300,0:10,0:0,1,1,134316820,2,34,4,1,96,1,{},{},{}"		640006	0	0	1	0	0	1	1	0	0	0	0	0	"640006,0,0,1,0,0,1,1,0,0,0,0,0"	//双魚宮のスタッフオブソウル	NPC売却・倉庫への移動のみ			
0	両手杖	640013	weapon	フォーティファイドスタッフ	5		10	2400	120:270	0:0	1	2	134316820	2	34	4	200		96	1	"{},{},{}"			"640013,weapon,フォーティファイドスタッフ,5,,10,2400,120:270,0:0,1,2,134316820,2,34,4,200,96,1,{},{},{}"																	条件なし			
0	両手杖	640019	weapon	アドゥルテル・フィデス・ツーハンドスタッフ	5		10	2400	120:270	0:0	1	1	134316820	2	34	4	200		96	1	"{},{},{}"			"640019,weapon,アドゥルテル・フィデス・ツーハンドスタッフ,5,,10,2400,120:270,0:0,1,1,134316820,2,34,4,200,96,1,{},{},{}"																	条件なし			
0	両手杖	640021	weapon	ウィワートゥス・フィデス・ツーハンドスタッフ	5		10	2400	120:270	0:0	1	1	134316820	2	34	4	200		96	1	"{},{},{}"			"640021,weapon,ウィワートゥス・フィデス・ツーハンドスタッフ,5,,10,2400,120:270,0:0,1,1,134316820,2,34,4,200,96,1,{},{},{}"		640021	0	0	1	0	0	1	1	0	0	0	0	0	"640021,0,0,1,0,0,1,1,0,0,0,0,0"	//ウィワートゥス・フィデス・ツーハンドスタッフ	NPC売却・倉庫への移動のみ			
0	両手杖	640030	weapon	メロンスタッフ	5		10	2400	120:270	0:0	1	1	134316820	2	34	4	100		96	1	"{},{},{}"			"640030,weapon,メロンスタッフ,5,,10,2400,120:270,0:0,1,1,134316820,2,34,4,100,96,1,{},{},{}"		640030	0	0	1	0	0	1	1	0	0	0	0	0	"640030,0,0,1,0,0,1,1,0,0,0,0,0"	//メロンスタッフ	NPC売却・倉庫への移動のみ			
0	風魔手裏剣	650003	weapon	ワースホイール	17		10	1500	150:160	0:0	1	0	536870912	2	34	4	165		22	1	"{},{},{}"			"650003,weapon,ワースホイール,17,,10,1500,150:160,0:0,1,0,536870912,2,34,4,165,22,1,{},{},{}"																	条件なし			
0	風魔手裏剣	650016	weapon	メロン風魔手裏剣	17		10	1500	150:160	0:0	1	1	536870912	2	34	4	150		22	1	"{},{},{}"			"650016,weapon,メロン風魔手裏剣,17,,10,1500,150:160,0:0,1,1,536870912,2,34,4,150,22,1,{},{},{}"		650016	0	0	1	0	0	1	1	0	0	0	0	0	"650016,0,0,1,0,0,1,1,0,0,0,0,0"	//メロン風魔手裏剣	NPC売却・倉庫への移動のみ			
0	弓	700004	weapon	磨羯宮のシーフボウ	5		10	500	10:10	0:0	5	1	1706056	2	2	4	1		11	1	"{},{},{}"			"700004,weapon,磨羯宮のシーフボウ,5,,10,500,10:10,0:0,5,1,1706056,2,2,4,1,11,1,{},{},{}"		700004	0	0	1	0	0	1	1	0	0	0	0	0	"700004,0,0,1,0,0,1,1,0,0,0,0,0"	//磨羯宮のシーフボウ	NPC売却・倉庫への移動のみ			
0	弓	700007	weapon	スペルピアストリング	5		10	900	160:170	0:0	5	0	1706056	2	2	4	165		73	1	"{},{},{}"			"700007,weapon,スペルピアストリング,5,,10,900,160:170,0:0,5,0,1706056,2,2,4,165,73,1,{},{},{}"																	条件なし			
0	弓	700008	weapon	グラルション	5		10	900	160:170	0:0	5	0	1706056	2	2	4	165		73	1	"{},{},{}"			"700008,weapon,グラルション,5,,10,900,160:170,0:0,5,0,1706056,2,2,4,165,73,1,{},{},{}"																	条件なし			
0	弓	700009	weapon	ピグリティアリズム	5		10	900	160:170	0:0	5	0	1706056	2	2	4	165		73	1	"{},{},{}"			"700009,weapon,ピグリティアリズム,5,,10,900,160:170,0:0,5,0,1706056,2,2,4,165,73,1,{},{},{}"																	条件なし			
0	弓	700010	weapon	人馬宮のハンターボウ	5		10	1500	10:0	0:0	5	1	1706056	2	2	4	1		73	1	"{},{},{}"			"700010,weapon,人馬宮のハンターボウ,5,,10,1500,10:0,0:0,5,1,1706056,2,2,4,1,73,1,{},{},{}"		700010	0	0	1	0	0	1	1	0	0	0	0	0	"700010,0,0,1,0,0,1,1,0,0,0,0,0"	//人馬宮のハンターボウ	NPC売却・倉庫への移動のみ			
0	弓	700021	weapon	スクラップボウ	5		10	900	160:170	0:0	5	2	1706056	2	2	4	200		73	1	"{},{},{}"			"700021,weapon,スクラップボウ,5,,10,900,160:170,0:0,5,2,1706056,2,2,4,200,73,1,{},{},{}"																	条件なし			
0	弓	700030	weapon	アドゥルテル・フィデス・クロスボウ	5		10	900	160:170	0:0	5	1	1706056	2	2	4	200		73	1	"{},{},{}"			"700030,weapon,アドゥルテル・フィデス・クロスボウ,5,,10,900,160:170,0:0,5,1,1706056,2,2,4,200,73,1,{},{},{}"																	条件なし			
0	弓	700031	weapon	アドゥルテル・フィデス・バリスタ	5		10	900	160:170	0:0	5	1	1706056	2	2	4	200		73	1	"{},{},{}"			"700031,weapon,アドゥルテル・フィデス・バリスタ,5,,10,900,160:170,0:0,5,1,1706056,2,2,4,200,73,1,{},{},{}"																	条件なし			
0	弓	700033	weapon	ウィワートゥス・フィデス・クロスボウ	5		10	900	160:170	0:0	5	1	1706056	2	2	4	200		73	1	"{},{},{}"			"700033,weapon,ウィワートゥス・フィデス・クロスボウ,5,,10,900,160:170,0:0,5,1,1706056,2,2,4,200,73,1,{},{},{}"		700033	0	0	1	0	0	1	1	0	0	0	0	0	"700033,0,0,1,0,0,1,1,0,0,0,0,0"	//ウィワートゥス・フィデス・クロスボウ	NPC売却・倉庫への移動のみ			
0	弓	700034	weapon	ウィワートゥス・フィデス・バリスタ	5		10	900	160:170	0:0	5	1	1706056	2	2	4	200		73	1	"{},{},{}"			"700034,weapon,ウィワートゥス・フィデス・バリスタ,5,,10,900,160:170,0:0,5,1,1706056,2,2,4,200,73,1,{},{},{}"		700034	0	0	1	0	0	1	1	0	0	0	0	0	"700034,0,0,1,0,0,1,1,0,0,0,0,0"	//ウィワートゥス・フィデス・バリスタ	NPC売却・倉庫への移動のみ			
0	弓	700048	weapon	メロンウィング	5		10	900	160:170	0:0	5	1	1706056	2	2	4	100		73	1	"{},{},{}"			"700048,weapon,メロンウィング,5,,10,900,160:170,0:0,5,1,1706056,2,2,4,100,73,1,{},{},{}"		700048	0	0	1	0	0	1	1	0	0	0	0	0	"700048,0,0,1,0,0,1,1,0,0,0,0,0"	//メロンウィング	NPC売却・倉庫への移動のみ			
0	弓	700069	weapon	トライアングルディザスター	5		10	900	160:170	0:0	5	1	1706056	2	2	4	100		73	1	"{},{},{}"			"700069,weapon,トライアングルディザスター,5,,10,900,160:170,0:0,5,1,1706056,2,2,4,100,73,1,{},{},{}"																	条件なし			
0	朧げな月明り	700077	weapon	朧げな月華の弓	5		10	900	160:170	0:0	5	1	1706056	2	2	4	200		73	1	"{},{},{}"			"700077,weapon,朧げな月華の弓,5,,10,900,160:170,0:0,5,1,1706056,2,2,4,200,73,1,{},{},{}"																	条件なし			
0	満月	700078	weapon	月華の弓	5		10	900	160:170	0:0	5	1	1706056	2	2	4	200		73	1	"{},{},{}"			"700078,weapon,月華の弓,5,,10,900,160:170,0:0,5,1,1706056,2,2,4,200,73,1,{},{},{}"																	条件なし			
0	ハンドガン	800007	weapon	メロンハンドガン	5		10	350	70:0	0:0	7	1	268435456	2	34	4	100		17	1	"{},{},{}"			"800007,weapon,メロンハンドガン,5,,10,350,70:0,0:0,7,1,268435456,2,34,4,100,17,1,{},{},{}"		800007	0	0	1	0	0	1	1	0	0	0	0	0	"800007,0,0,1,0,0,1,1,0,0,0,0,0"	//メロンハンドガン	NPC売却・倉庫への移動のみ			
0	ライフル	810000	weapon	ラストポインター	5		10	850	170:0	0:0	7	2	268435456		34	4	165		18	1	"{},{},{}"			"810000,weapon,ラストポインター,5,,10,850,170:0,0:0,7,2,268435456,,34,4,165,18,1,{},{},{}"																	条件なし			
0	ライフル	810004	weapon	メロンライフル	5		10	850	170:0	0:0	7	1	268435456	2	34	4	165		18	1	"{},{},{}"			"810004,weapon,メロンライフル,5,,10,850,170:0,0:0,7,1,268435456,2,34,4,165,18,1,{},{},{}"		810004	0	0	1	0	0	1	1	0	0	0	0	0	"810004,0,0,1,0,0,1,1,0,0,0,0,0"	//メロンライフル	NPC売却・倉庫への移動のみ			
0	ライフル	810011	weapon	錆びた小銃	5		10	850	110:0	0:0	7	1	268435456	2	34	4	100		18	1	"{},{},{}"			"810011,weapon,錆びた小銃,5,,10,850,110:0,0:0,7,1,268435456,2,34,4,100,18,1,{},{},{}"																	条件なし			
0	ライフル	810012	weapon	AR-89	5		10	800	170:0	0:0	7	1	268435456	2	34	4	100		18	1	"{},{},{}"			"810012,weapon,AR-89,5,,10,800,170:0,0:0,7,1,268435456,2,34,4,100,18,1,{},{},{}"																	条件なし			
0	ショットガン	820000	weapon	ラストシャッター	5		10	3000	180:0	0:0	7	0	268435456	2	34	4	165		20	1	"{},{},{}"			"820000,weapon,ラストシャッター,5,,10,3000,180:0,0:0,7,0,268435456,2,34,4,165,20,1,{},{},{}"																	条件なし			
0	ショットガン	820003	weapon	メロンショットガン	5		10	3000	180:0	0:0	7	1	268435456	2	34	4	100		20	1	"{},{},{}"			"820003,weapon,メロンショットガン,5,,10,3000,180:0,0:0,7,1,268435456,2,34,4,100,20,1,{},{},{}"		820003	0	0	1	0	0	1	1	0	0	0	0	0	"820003,0,0,1,0,0,1,1,0,0,0,0,0"	//メロンショットガン	NPC売却・倉庫への移動のみ			
0	ショットガン	820009	weapon	錆びたショットガン	5		10	1000	110:0	0:0	7	1	268435456	2	34	4	100		20	1	"{},{},{}"			"820009,weapon,錆びたショットガン,5,,10,1000,110:0,0:0,7,1,268435456,2,34,4,100,20,1,{},{},{}"																	条件なし			
0	ショットガン	820010	weapon	M-3700	5		10	3000	180:0	0:0	7	1	268435456	2	34	4	100		20	1	"{},{},{}"			"820010,weapon,M-3700,5,,10,3000,180:0,0:0,7,1,268435456,2,34,4,100,20,1,{},{},{}"																	条件なし			
0	ガトリングガン	830001	weapon	ラストクラッシャー	5		10	2500	120:0	0:0	7	0	268435456	2	34	4	165		19	1	"{},{},{}"			"830001,weapon,ラストクラッシャー,5,,10,2500,120:0,0:0,7,0,268435456,2,34,4,165,19,1,{},{},{}"																	条件なし			
0	ガトリングガン	830005	weapon	アンティークガトリングガン	5		10	3000	180:120	0:0	7	1	268435456	2	34	4	100		19	1	"{},{},{}"			"830005,weapon,アンティークガトリングガン,5,,10,3000,180:120,0:0,7,1,268435456,2,34,4,100,19,1,{},{},{}"																	条件なし			
0	ガトリングガン	830006	weapon	メロンガトリングガン	5		10	2500	120:0	0:0	7	1	268435456	2	34	4	100		19	1	"{},{},{}"			"830006,weapon,メロンガトリングガン,5,,10,2500,120:0,0:0,7,1,268435456,2,34,4,100,19,1,{},{},{}"		830006	0	0	1	0	0	1	1	0	0	0	0	0	"830006,0,0,1,0,0,1,1,0,0,0,0,0"	//メロンガトリングガン	NPC売却・倉庫への移動のみ			
0	グレネードガン	840000	weapon	ラストブーム	5		10	1400	210:0	0:0	7	0	268435456	2	34	4	165		21	1	"{},{},{}"			"840000,weapon,ラストブーム,5,,10,1400,210:0,0:0,7,0,268435456,2,34,4,165,21,1,{},{},{}"																	条件なし			
