//2025/04/22 アップデート
//ID,Name,Jname,Composition_Type
312953,ench,潜在解放(トルバドゥール&トルヴェールIV),2
312954,ench,潜在解放(トルバドゥール&トルヴェールV),2
313064,ench,潜在解放(ナイトウォッチV),2
313197,ench,潜在解放(ナイトウォッチVI),2
312957,ench,潜在解放(バイオロVI),2
313405,ench,潜在解放(バイオロVII),2
313276,ench,潜在解放(ハイパーノービスVIII),2
313485,ench,潜在解放(ハイパーノービスIX),2
313280,ench,潜在解放(マイスターVII),2
313281,ench,潜在解放(マイスターVIII),2
313063,ench,潜在解放(蜃気楼&不知火V),2
313287,ench,潜在解放(蜃気楼&不知火VI),2
313062,ench,潜在解放(天帝V),2
313286,ench,潜在解放(天帝VI),2
313508,ench,潜在解放(インクイジターVII),2
313493,ench,潜在解放(マイスターIX),2
313520,ench,悲哀の王宮,2
313521,ench,ペイン,2
313522,ench,永久の氷河,2
313523,ench,フロスト,2
313506,ench,潜在解放(アビスチェイサーX),2
313507,ench,潜在解放(アビスチェイサーXI),2
313468,ench,潜在解放(アビスチェイサーXII),2
313489,ench,潜在解放(アークメイジVIII),2
313490,ench,潜在解放(アークメイジIX),2
313504,ench,潜在解放(バイオロVIII),2
313505,ench,潜在解放(バイオロIX),2
313465,ench,潜在解放(バイオロX),2
313497,ench,潜在解放(カーディナルX),2
313498,ench,潜在解放(カーディナルXI),2
313457,ench,潜在解放(カーディナルXII),2
313487,ench,潜在解放(ドラゴンナイトVIII),2
313488,ench,潜在解放(ドラゴンナイトIX),2
313501,ench,潜在解放(エレメンタルマスターIX),2
313486,ench,潜在解放(ハイパーノービスX),2
313443,ench,潜在解放(ハイパーノービスXI),2
313444,ench,潜在解放(ハイパーノービスXII),2
313499,ench,潜在解放(インペリアルガードIX),2
313500,ench,潜在解放(インペリアルガードX),2
313509,ench,潜在解放(インクイジターVIII),2
313471,ench,潜在解放(インクイジターIX),2
313494,ench,潜在解放(マイスターX),2
313453,ench,潜在解放(マイスターXI),2
313512,ench,潜在解放(ナイトウォッチVII),2
313513,ench,潜在解放(ナイトウォッチVIII),2
313518,ench,潜在解放(スピリットハンドラーX),2
313519,ench,潜在解放(スピリットハンドラーXI),2
313495,ench,潜在解放(シャドウクロスX),2
313496,ench,潜在解放(シャドウクロスXI),2
313516,ench,潜在解放(天帝VII),2
313517,ench,潜在解放(天帝VIII),2
313510,ench,潜在解放(ソウルアセティックVIII),2
313511,ench,潜在解放(ソウルアセティックIX),2
313473,ench,潜在解放(ソウルアセティックX),2
313514,ench,潜在解放(蜃気楼&不知火VII),2
313515,ench,潜在解放(蜃気楼&不知火VIII),2
313478,ench,潜在解放(蜃気楼&不知火IX),2
313288,ench,潜在解放(トルバドゥール&トルヴェールVI),2
313503,ench,潜在解放(トルバドゥール&トルヴェールVII),2
313491,ench,潜在解放(ウィンドホークIX),2
313492,ench,潜在解放(ウィンドホークX),2
313450,ench,潜在解放(ウィンドホークXI),2
313460,ench,潜在解放(インペリアルガードXI),2
313446,ench,潜在解放(ドラゴンナイトX),2
313479,ench,潜在解放(蜃気楼&不知火X),2
313466,ench,潜在解放(バイオロXI),2
313458,ench,潜在解放(カーディナルXIII),2
313483,ench,潜在解放(スピリットハンドラーXII),2
310969,ench,潜在覚醒(爆裂苦無I),2
313291,ench,潜在覚醒(ダーククローI),2
313745,ench,潜在解放(アークビショップIII),2
313746,ench,潜在解放(ウォーロックIII),2
313747,ench,潜在解放(ギロチンクロスIII),2
313748,ench,潜在解放(サモナーIII),2
313749,ench,潜在解放(ジェネティックIII),2
313750,ench,潜在解放(シャドウチェイサーIII),2
313751,ench,潜在解放(ソウルリーパーIII),2
313752,ench,潜在解放(ソーサラーIII),2
313753,ench,潜在解放(ミンストレル&ワンダラーII),2
313754,ench,潜在解放(メカニックIII),2
313755,ench,潜在解放(リベリオンIII),2
313756,ench,潜在解放(ルーンナイトIII),2
313757,ench,潜在解放(レンジャーIII),2
313758,ench,潜在解放(ロイヤルガードIII),2
313759,ench,潜在解放(影狼&朧II),2
313760,ench,潜在解放(修羅III),2
313761,ench,潜在解放(星帝III),2
313762,ench,潜在覚醒(ハンドレッドスピアI),2
313763,ench,潜在覚醒(チェーンライトニングI),2
313764,ench,潜在覚醒(フェイントボムI),2
313765,ench,潜在覚醒(ピンポイントアタックI),2
313766,ench,潜在覚醒(コールドスローワーI),2
313768,ench,潜在覚醒(デュプレライトII),2
313769,ench,潜在覚醒(ダイヤモンドダストII),2
313770,ench,潜在覚醒(クレイジーウィードII),2
313771,ench,潜在覚醒(修羅身弾I),2
313772,ench,潜在覚醒(星帝降臨I),2
313773,ench,潜在覚醒(エスフII),2
313775,ench,潜在覚醒(ドラゴンテイルI),2
313776,ench,潜在覚醒(タロウの傷I),2
310727,ench,星雲の精髄(力1),2
310728,ench,星雲の精髄(力2),2
310729,ench,星雲の精髄(力3),2
310730,ench,星雲の精髄(技巧1),2
310731,ench,星雲の精髄(技巧2),2
310732,ench,星雲の精髄(技巧3),2
310733,ench,星雲の精髄(俊敏1),2
310734,ench,星雲の精髄(俊敏2),2
310735,ench,星雲の精髄(俊敏3),2
310736,ench,星雲の精髄(知力1),2
310737,ench,星雲の精髄(知力2),2
310738,ench,星雲の精髄(知力3),2
310739,ench,星雲の精髄(幸運1),2
310740,ench,星雲の精髄(幸運2),2
310741,ench,星雲の精髄(幸運3),2
310742,ench,星雲の精髄(体力1),2
310743,ench,星雲の精髄(体力2),2
310744,ench,星雲の精髄(体力3),2
300603,card,ディエンカード,0
300604,card,リードシーカード,0
300605,card,コトネスカード,1
300606,card,リベリオン・ディエンカード,0
300607,card,リベリオン・リードシーカード,0
300608,card,リベリオン・コトネスカード,0
300615,card,リベリオン・ディエン(サイン入り)カード,0
300616,card,リベリオン・コトネス(サイン入り)カード,0
300617,card,リベリオン・リードシー(サイン入り)カード,0
313476,ench,潜在解放(ナイトウォッチIX),2
313447,ench,潜在解放(ドラゴンナイトXI),2
313448,ench,潜在解放(アークメイジX),2
313454,ench,潜在解放(マイスターXII),2
313449,ench,潜在解放(アークメイジXI),2
313480,ench,潜在解放(蜃気楼&不知火XI),2
313767,ench,潜在覚醒(ダーククローII),2
310970,ench,潜在覚醒(爆裂苦無II),2
314008,ench,潜在覚醒(キャロットビートII),2
314009,ench,潜在覚醒(ハンドレッドスピアII),2
314010,ench,潜在覚醒(ピンポイントアタックII),2
314011,ench,潜在覚醒(修羅身弾II),2
314012,ench,潜在覚醒(創星の書I),2
313445,ench,潜在解放(ハイパーノービスXIII),2
313477,ench,潜在解放(ナイトウォッチX),2
313467,ench,潜在解放(バイオロXII),2
313502,ench,潜在解放(エレメンタルマスターX),2
313472,ench,潜在解放(インクイジターX),2
313481,ench,潜在解放(天帝IX),2
313463,ench,潜在解放(トルバドゥール&トルヴェールVIII),2
313451,ench,潜在解放(ウィンドホークXII),2
313373,ench,Def100%無視,2
300623,card,暴食の魔王ヴェルゼブブカード,0
300624,card,暴食の堕ちた大神官カード,0
300625,card,暴食のヘルフライカード,0
300626,card,暴食のヘルプードルカード,0
300627,card,暴食のグールカード,0
300628,card,暴食のゾンビスローターカード,0
300629,card,暴食のラギッドゾンビカード,0
300630,card,暴食のネクロマンサーカード,0
300631,card,暴食のフレームスカルカード,0
300632,card,暴食のバンシーカード,0
313567,ench,潜在解放(ドラゴンナイトXII),2
313710,ench,潜在解放(バイオロXIII),2
313469,ench,潜在解放(アビスチェイサーXIII),2
313526,ench,潜在解放(インクイジターXI),2
313462,ench,潜在解放(エレメンタルマスターXI),2
313452,ench,潜在解放(ウィンドホークXIII),2
313464,ench,潜在解放(トルバドゥール&トルヴェールIX),2
313482,ench,潜在解放(天帝X),2
313474,ench,潜在解放(ソウルアセティックXI),2
313461,ench,潜在解放(インペリアルガードXII),2
313792,ench,潜在解放(エレメンタルマスターXII),2
313779,ench,潜在解放(アークメイジXII),2
314042,ench,潜在解放(アークメイジXIV),2
314046,ench,悪霊の取引,2

